2025-12-24 00:08:45.fff | space:: fired (tap detected)
2025-12-24 00:08:45.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:47.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:47.fff | space:: fired (tap detected)
2025-12-24 00:08:47.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:47.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:47.fff | space:: fired (tap detected)
2025-12-24 00:08:47.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:48.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:48.fff | space:: fired (tap detected)
2025-12-24 00:08:48.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:50.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:50.fff | space:: fired (tap detected)
2025-12-24 00:08:50.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:50.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:50.fff | space:: fired (tap detected)
2025-12-24 00:08:50.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:51.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:51.fff | space:: fired (tap detected)
2025-12-24 00:08:51.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:52.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:52.fff | space:: fired (tap detected)
2025-12-24 00:08:52.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:54.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:55.fff | space:: fired (tap detected)
2025-12-24 00:08:55.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:56.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:56.fff | space:: fired (tap detected)
2025-12-24 00:08:56.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:56.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:57.fff | space:: fired (tap detected)
2025-12-24 00:08:57.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:57.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:57.fff | space:: fired (tap detected)
2025-12-24 00:08:57.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:58.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:58.fff | space:: fired (tap detected)
2025-12-24 00:08:58.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:08:59.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:08:59.fff | space:: fired (tap detected)
2025-12-24 00:08:59.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:09:00.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:09:00.fff | space:: fired (tap detected)
2025-12-24 00:09:00.fff | space up:: fired (spaceMode: 1, KeyState: 0)
2025-12-24 00:09:02.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:09:02.fff | Timer: RELEASE detected - starting 60ms debounce
2025-12-24 00:09:02.fff | Timer: RELEASE confirmed after 62ms - deactivating space mode
2025-12-24 00:09:03.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:09:03.fff | Timer: RELEASE detected - starting 60ms debounce
2025-12-24 00:09:03.fff | Timer: RELEASE confirmed after 62ms - deactivating space mode
2025-12-24 00:09:12.fff | Timer: PRESS detected - activating space mode
2025-12-24 00:09:12.fff | space:: fired (tap detected)
2025-12-24 00:09:12.fff | space up:: fired (spaceMode: 1, KeyState: 0)
